Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr31,Attr32,Attr33,Attr34,Attr35,Attr36,Attr37,Attr38,Attr39,Attr40,Attr41,Attr42,Attr43,Attr44,Attr45,Attr46,Attr47,Attr48,Attr49,Attr50,Attr51,Attr52,Attr53,Attr54,Attr55,Attr56,Attr57,Attr58,Attr59,Attr60,Attr61,Attr62,Attr63,Attr64,Type,Label,Narrative
0.035539,0.78347,0.17239,1.5727,-4.925,0.0,0.035539,0.27638,1.281,0.21653,0.043346,0.11806,0.046662,0.035539,4784.0,0.076296,1.2764,0.035539,0.027743,54.865,1.0624,0.042817,0.027743,0.077089,0.03554,0.076296,5.4843,0.32737,3.133,0.58958,0.033837,73.318,4.9783,1.9127,-0.21753,1.281,0.63048,0.66198,-0.16981,0.093691,0.38948,0.033424,126.85,71.985,0.18456,0.933,46.901,0.01858,0.014504,0.60424,0.30102,0.20087,0.41119,1.2571,234.15,-0.16981,0.16413,0.97695,2.0572,6.6527,5.0705,85.768,4.2557,2.4327,train,0,Attr26. Attr27. Attr34
0.04627,0.37626,0.60074,2.6818,46.648,0.024775,0.058606,1.5796,1.0122,0.59433,0.058606,0.16407,0.015581,0.058606,1910.3,0.19107,2.6578,0.058606,0.012702,0.0,0.98839,0.053834,0.010028,0.035511,0.59433,0.15828,0.1181,14.287,3.772,0.023818,0.012702,28.603,12.761,0.14308,0.053834,4.6213,50.29,0.61338,0.011668,0.77874,0.1843,0.011668,53.777,53.777,14.825015691469536,2.6818,0.0,0.04055,0.0087887,2.546,0.35721,0.078365,14.134,14.587,3554.0,0.01204,0.077852,0.98796,0.03205,448.0858225108453,6.7873,28.259,12.916,109.73,train,0,Attr26. Attr27. Attr34
0.068677,0.539,0.163,1.6946,44.236,0.26841,0.082765,0.80274,1.0581,0.43268,0.082765,0.35271,0.075907,0.082765,2001.0,0.18241,1.8553,0.082765,0.0639,0.16962,0.87013,0.084037,0.053023,0.32533,0.43268,0.15627,0.68651,0.27061,4.1013,0.36611,0.0639,69.968,5.2167,0.15591,0.084037,1.3306,1.3046,0.73703,0.064882,0.33537,0.17794,0.064882,89.884,89.714,114.1,1.6921,0.17947,0.068485,0.052874,0.73776,0.23466,0.19169,0.71832,1.2236,2058.2,0.054902,0.15872,0.9451,0.7034,2151.9,4.0685,66.127,5.5197,2.1503,train,0,Attr26. Attr27. Attr34
-0.20932,0.7076,-0.60694,0.14226,-911.95,-0.63041,-0.20932,0.41324,0.14798,0.2924,-0.17485,-0.29581,-1.0931,-0.20932,-1596.7,-0.2286,1.4132,-0.20932,-1.4145,232.24,3.88499717247538,-0.1749,-1.4145,-0.20932,-0.83985,-0.2286,-5.0742,-0.67487,3.9104,4.7782,-1.1822,802.02,0.45835,0.45835,-0.17392,0.14933,105.08536259698622,0.2924,-1.1752,0.00071218,-0.18522,-1.1819,247.03,14.788,-2.223,0.13378,105.97,-0.22246,-1.5033,0.14226,0.7076,2.1817,0.32513,0.32513,-4938.0,-1.1761,-0.71585,2.1718,0.0,1.5716,24.682,1745.3,0.20914,0.16455,train,1,Attr26. Attr27. Attr34
0.19423,0.87119,0.12881,1.1479,2.9725,-0.072739,0.19423,0.14785,15.441,0.12881,0.27399,0.22295,0.012866,0.19423,1600.6,0.22804,1.1479,0.19423,0.012579,0.0,0.9817,0.26859,0.012579,0.28682,0.12131,0.22804,3.3677,6.003207802161295,2.2221,0.026742,0.017744,20.379,17.912,17.912,-0.16311,15.88,105.08536259698622,0.12881,-0.010563,0.52602,0.10636,0.017394,12.805,12.805,14.825015691469536,0.52602,0.0,0.26415,0.017107,1.1479,0.87119,0.05583,23.772623486450897,24.654700212831685,21.48,-0.010485,1.5079,0.017107,0.0,448.0858225108453,28.503,20.593,17.724,72.78859200071864,train,1,Attr26. Attr27. Attr34
0.031869,0.24013,0.17881,2.85,-50.673,0.053756,0.036252,2.8551,1.0443,0.6856,0.036252,0.37507,0.18292,0.036252,754.91,0.4835,4.1644,0.036252,0.057114,103.03,1.1279,0.049338,0.050209,0.065278,0.6856,0.46525,0.81176,0.24679,5.9188,0.36739,0.057114,58.044,6.2884,0.20547,0.049338,0.66808,0.67123,0.82907,0.077732,0.83703,0.061109,0.077732,111.88,8.8572,0.17788,0.99638,107.59,-0.030512,-0.048072,1.1472,0.096654,0.15902,0.94626,1.1443,148310.0,0.042418,0.046483,0.95758,0.20927,3.5428,41.209,55.582,6.5669,0.87603,train,0,Attr26. Attr27. Attr34
0.030241,0.058674,0.28392,5.8389,136.02,-0.040841,0.030241,16.042,0.73843,0.94124,0.030241,0.51541,0.040953,0.030241,708.18,0.51541,17.043,0.030241,0.040953,0.0,1.8497,-0.010847,0.040953,-0.010601,0.53036,0.51541,-0.73333,0.43187,2.0853,-0.11362,0.040953,1162.620637970976,12.77,12.77,-0.010847,0.79431,105.08536259698622,0.94124,-0.01469,2.444,-0.1803,-0.01469,98.46,98.46,14.825015691469536,2.444,0.0,-0.010847,-0.01469,5.8389,0.058674,0.078307,1.4318,1.4318,34.55,1.0,0.032129,0.0,0.0,448.0858225108453,3.7071,29.002,12.585,1.1233,train,1,Attr26. Attr27. Attr34
0.0044233,0.73629,0.041759,1.0687,-106.46,0.0,0.007722,0.35816,1.4181,0.26371,0.035911,0.012696,0.018345,0.007722,10330.0,0.035332,1.3582,0.007722,0.0054454,93.069,0.82817,0.035536,0.0031192,0.035349,0.08378,0.030852,1.2606,0.1193,4.4261,0.51509,0.022099,160.41,2.2968,1.8972,0.034187,1.4328,19.982,0.27814,0.024108,0.15408,0.45594,0.025059,143.17,50.104,0.012233,0.7486,94.48,0.017243,0.01216,0.88275,0.6082,0.4354,0.75337,0.7946,1114.0,0.024108,0.016773,0.97494,0.054726,3.9218,7.2848,156.55,2.3316,4.0512,train,1,Attr26. Attr27. Attr34
0.043979,0.084261,0.50564,7.0009,277.53,0.043979,0.050634,9.3896,1.0961,0.79118,0.050634,0.60092,0.15962,0.050634,400.04,0.91242,11.868,0.050634,0.10513,141.63,1.0503,0.052855,0.091312,0.050634,0.79118,0.83343,1107.8963143091858,1.233,4.0997,0.14786,0.10513,69.989,5.2151,0.62727,0.052855,0.52941,105.08536259698622,0.79118,0.10974,0.15755,0.035021,0.10974,436.99,295.36,0.23533,4.783,155.23,0.026608,0.055245,7.0009,0.084261,0.19175,1.9292,1.9292,6361.0,0.087638,0.055587,0.91236,0.0,2.5772,1.2358,63.855,5.716,1.1745,train,1,Attr27
0.075295,0.68528,-0.033437,0.95018,-6.408,0.0,0.11478,0.45954,2.2661,0.31491,0.13246,0.17102,0.068204,0.11478,1618.4,0.22554,1.4593,0.11478,0.050651,0.5902,3.88499717247538,0.12715,0.033226,0.11478,0.26165,0.16792,7.1919,-0.092293,3.4625,0.278,0.056754,113.61,3.2209,3.1544,0.11014,2.294,105.08536259698622,0.31491,0.048602,0.083395,0.13684,0.05611,93.7,93.11,20.548,0.088855,0.61871,0.087377,0.038558,0.93058,0.67115,0.31048,0.86923,0.86923,-97.0,0.048524,0.2391,0.94233,0.0,618.44,3.9201,108.1,3.3765,6.255,train,1,Attr26. Attr27. Attr34
0.007882,0.9713,-0.006782,0.99292,-151.39,0.0,0.011769,0.029564,1.9711,0.028715,0.034069,0.012294,0.015468,0.011769,11628.0,0.03139,1.0295,0.011769,0.005971,147.61,1.2472,0.034069,0.003999,0.032152,0.023801,0.027388,1.5278,-0.13713,4.0075,0.49023,0.01724,180.43,2.0245,1.9954,0.034525,1.9721,105.08536259698622,0.028715,0.017516,0.008624,0.61332,0.017284,174.49,26.883,0.009888,0.84127,150.24,0.015349,0.007787,0.97865,0.95734,0.49434,0.58061,0.58061,-69.0,0.017503,0.27448,0.98274,0.0,2.4727,13.578,177.28,2.0589,39.855,train,1,Attr26. Attr27. Attr34
0.4377,0.63194,0.31944,1.5055,30.715,0.0,0.63636,0.58236,4.3889,0.36802,0.63844,1.007,0.14839,0.63636,354.16,1.0306,1.5824,0.63636,0.14499,0.0,2.1292,0.63321,0.09973,0.80987,0.33645,0.71624,304.86,6.5689,3.1998,0.003813,0.14499,61.406,5.953,5.953,0.63258,4.4008,105.08536259698622,0.36802,0.14413,0.97312,0.032501,0.14428,27.979,27.979,14.825015691469536,0.97312,0.0,0.61828,0.14087,1.5055,0.63194,0.16798,7.5677,7.5677,506.0,0.14413,1.1894,0.85484,0.0,448.0858225108453,13.045,52.555,6.9451,90.251,train,1,Attr26. Attr27. Attr34
0.17807,0.096815,0.61988,7.4154,75.804,0.17807,0.18008,9.329,1.1279,0.90319,0.18008,1.8638,0.12703,0.18008,170.15,2.1451,10.329,0.18008,0.11015,68.091,1.0569,0.17417,0.10892,0.18008,0.90319,2.1243,1107.8963143091858,2.1865,4.621,0.055045,0.11015,24.33,15.002,1.799,0.17417,1.6362,2143.8,0.90338,0.10653,0.23062,0.015775,0.10653,154.98,86.894,0.58385,4.2589,76.798,0.14657,0.089651,7.4007,0.096623,0.066657,3.1858,3.1865,25899.0,0.11338,0.19716,0.88662,0.00021253,5.3605,4.2005,21.571,16.921,5.7669,train,1,Attr27
0.021599,0.79839,0.007627,1.0097,-19.869,0.021599,0.026783,0.24071,1.0182,0.19218,0.026783,0.033921,0.010527,0.026783,6515.5,0.05602,1.2525,0.026783,0.006304,20.347,1.1508,0.092478,0.005084,0.026783,0.19218,0.049527,1107.8963143091858,0.037609,3.8658,0.18283,0.006304,69.066,5.2848,0.11583,0.092478,4.287,63.488,0.20101,0.021765,0.027428,0.23771,0.021765,66.623,46.276,0.09119,0.70968,20.719,0.074534,0.017542,0.9985,0.78957,0.18922,0.94762,0.99113,56.0,0.01792,0.11239,0.98208,0.045925,17.938,7.8875,67.828,5.3812,20.95,train,1,Attr27
-0.001611,0.21665,0.52875,3.4405,22.922,-0.0975,-0.001218,3.3617,0.99568,0.72832,-0.001218,-0.005623,0.11342,-0.001218,768.78,0.47478,4.6156,-0.001218,-0.001343,23.962,1.0853,0.00439,-0.001777,-0.093003,0.72832,0.47296,0.048195,2.0769,5.3637,0.1681,-0.001343,86.82,4.2041,0.020262,0.00439,0.93563,105.08536259698622,0.72832,0.00484,2.225,0.065667,0.00484,105.99,82.032,-0.027064,3.1657,23.858,-0.099691,-0.10992,3.4405,0.21665,0.23786,2.8607,2.8607,122170.0,-0.004336,-0.002212,1.0043,0.0,15.233,4.4495,87.197,4.1859,3.5622,train,0,Attr26. Attr27. Attr34
0.029462,0.83798,0.1548,1.1847,-8.4771,0.0,0.03649,0.19334,3.0503,0.16202,0.066327,0.043545,0.013375,0.03649,7497.3,0.048684,1.1933,0.03649,0.011963,26.836,1.2613,0.050564,0.0096588,0.2700120017408375,0.13095,0.040298,1.6947,21.446,3.2067,0.27224,0.014694,102.14,3.5736,3.5736,0.055655,3.0503,105.08536259698622,0.16202,0.018246,0.010177,0.50907,0.016577,117.78,90.942,0.13137,0.9171,27.335,0.046257,0.015165,1.1847,0.83798,0.27983,22.446,22.446,249.16,0.018246,0.18184,0.98813,0.0,13.601,4.0135,100.27,3.64,422.59,train,0,Attr26. Attr27. Attr34
-0.05472,0.46341,0.47144,2.0173,-5.4008,-0.047775,-0.05472,1.1579,7.9456,0.53659,-0.033406,-0.11808,-0.0031186,-0.05472,-6826.1,-0.053471,2.1579,-0.05472,-0.0068869,27.135,1.0682,-0.03374,-0.0068869,0.07934,0.29808,-0.053471,-1.583,7.2368,2.8387,0.05815,-0.0064872,21.222,17.219,17.219,-0.024837,7.946,105.08536259698622,0.53659,-0.0031259,0.0030037,-4.0663,-0.0042464,42.881,15.746,-0.092639,1.2777,27.051,-0.063681,-0.0080146,2.0173,0.46341,0.058143,8.2368,8.2368,325.15,-0.0031022,-0.10198,1.0042,0.0,13.451,23.18,21.288,17.146,121.97,train,1,Attr26. Attr27. Attr34
-0.21209,0.60774,-0.29308,0.51774,-170.83,-0.21209,-0.21209,0.64544,0.92907,0.39225,-0.21209,-0.34899,-0.14543,-0.21209,-1255.4,-0.29075,1.6455,-0.21209,-0.17457,84.057,1.3453,-0.20268,-0.17457,-0.21209,0.39225,-0.29075,1107.8963143091858,-0.42765,4.9629,0.5,-0.17457,169.63,2.1518,-0.33351,-0.20268,1.264,105.08536259698622,0.39225,-0.16682,0.051215,-0.11944,-0.16682,85.177,1.1201,-0.75803,0.05735,78.095,-0.23808,-0.19596,0.51774,0.60774,0.46473,0.57235,0.57235,-26909.0,-0.076343,-0.54071,1.0763,0.0,4.3423,325.85,182.58,1.9992,1.7728,train,1,Attr27
0.082703,0.5834,0.14024,1.3821,56.308,0.0,0.087846,0.71402,0.71438,0.41656,0.13168,0.23934,0.18499,0.087846,1611.3,0.22653,1.7141,0.087846,0.12297,17.481,1.5044,0.11033,0.11577,0.03336,0.24113,0.21771,2.5172,0.28464,4.4349,0.40496,0.18432,191.24,1.9389,1.2198,0.013868,0.84332,2.4031,0.61342,0.019412,0.80578,0.12575,0.15444,108.07,90.593,2.4172,0.899,17.548,0.066022,0.092419,0.86951,0.36704,0.51576,0.84549,1.245,3817.0,0.019389,0.19854,0.84386,0.47257,20.88,4.029,187.53,1.9463,1.45,train,1,Attr26. Attr27. Attr34
0.006566,0.84064,-0.11054,0.82649,-43.778,0.006566,0.006566,0.18957,1.5503,0.15936,0.025758,0.010307,0.035924,0.006566,5509.6,0.066249,1.1896,0.006566,0.004236,16.946,3.88499717247538,0.016652,0.004236,0.006566,0.006567,0.066249,0.86763,-0.23347,4.4111,0.52797,0.004236,150.64,2.433,1.8438,0.006682,1.5757,2.233,0.36293,0.00431,0.034773,0.42601,0.010741,118.75,101.81,0.091232,0.14775,16.949,-0.032473,-0.020947,0.62635,0.63707,0.41102,0.33659,0.76653,-2848.7,0.004305,0.041203,0.98366,1.2774,21.539,3.5852,149.99,2.4334,3.2743,train,1,Attr26. Attr27. Attr34
0.077425,0.77722,0.041558,1.0602,-53.566,0.0,0.074413,0.28663,2.5713,0.22278,0.14441,0.10783,0.040854,0.074413,2700.5,0.13516,1.2866,0.074413,0.02894,53.879,1.2466,0.13197,0.030111,0.15884,0.22067,0.13904,1.8854,0.15487,4.9184,0.30061,0.045627,103.65,3.5215,3.1268,0.14114,2.5713,4.4415,0.30205,0.05489,0.033729,0.15933,0.051324,100.55,46.675,0.20398,0.51021,57.008,0.10133,0.039409,0.94137,0.6901,0.28397,0.8302,1.1256,3444.1,0.05489,0.34754,0.97129,0.35584,6.7744,7.82,97.959,3.726,9.5823,train,0,Attr26. Attr27. Attr34
0.28319,0.28032,0.49527,5.6993,106.18,0.0,0.28319,2.5673,1.8708,0.71968,0.31047,2.6871,0.19354,0.28319,282.58,1.2916,3.5673,0.28319,0.15137,5.655,3.88499717247538,0.31045,0.15137,0.28319,0.54919,1.2916,11.381,1.2402,3.5045,0.080517,0.16114,24.323,15.006,5.6418,0.2893,1.8708,3.268,0.89461,0.15464,1.4497,0.024,0.16594,87.38,81.725,9.7704,5.4243,6.6894,0.23156,0.12378,2.1427,0.10539,0.066639,1.8022,2.2402,1582.4,0.15464,0.3935,0.85141,0.24307,64.545,4.4662,20.562,17.751,4.6847,train,0,Attr26. Attr27. Attr34
0.041285,0.19847,0.56427,4.4537,78.988,0.0,0.052893,4.0384,1.967,0.80151,0.058151,0.32374,0.088159,0.052893,417.76,0.87371,5.0385,0.052893,0.02689,30.495,1.0734,0.045095,0.020989,0.088764,0.52341,0.81522,8.5763,2.0718,4.6521,-0.11462,0.027011,31.045,11.828,9.7364,0.046075,1.9906,105.08536259698622,0.80151,0.023424,2.6093,0.039948,0.022926,55.918,25.422,0.25122,3.6152,31.041,-0.075418,-0.038342,3.6663,0.16338,0.084548,2.9429,2.9429,25326.0,0.023436,0.051509,0.97078,0.0,11.969,14.357,30.317,12.039,7.2222,train,1,Attr26. Attr27. Attr34
-0.3049,2.591,-1.5998,0.20012,-127.55,-2.515,-0.29466,-0.61405,4.8176,-1.591,-0.17097,-0.14733,-0.04792,-0.29466,-4096.6,-0.089099,0.38595,-0.29466,-0.061164,20.991,3.88499717247538,-0.17112,-0.06329,-0.29466,-1.6149,-0.093052,-1.3835,-2.6679,3.342,0.53782,-0.036894,141.0,2.6805,2.0691,-0.35985,5.1899,0.22031,-1.0318,-0.074695,2e-06,-0.80482,-0.03552,30.324,9.3327,-1.1005,0.13853,18.864,-0.23493,-0.048765,0.15448,2.0,0.37307,-2.6533,-1.7208,-3516.3,-0.0747,0.19164,1.0329,-0.35144,17.388,39.11,151.53,2.4088,8.0341,train,1,Attr26. Attr27. Attr34
0.00754,0.84471,-0.30205,0.43622,-78.331,-0.60665,0.00754,0.18384,1.96,0.15529,0.057856,0.014074,0.058136,0.00754,2705.7,0.1349,1.1838,0.00754,0.003847,16.405,1.8148,0.057856,0.003847,-0.39806,-0.59911,0.1349,1.1499,-0.39417,3.6483,0.4217,0.014707,102.42,3.5638,2.2604,0.050698,1.96,1.0949,0.28828,0.025866,0.03792,0.17141,0.029518,39.739,23.334,0.085594,0.2718,16.84,-0.048553,-0.024772,0.27668,0.53576,0.2806,0.20266,0.37621,-1344.1,0.025866,0.048555,0.99617,0.85639,22.25,15.642,99.77,3.6584,2.5578,train,0,Attr26. Attr27. Attr34
0.031218,0.61552,-0.07089,0.85584,-32.835,0.031218,0.03427,0.59075,1.0088,0.36362,0.03427,0.06969,0.032386,0.03427,2674.5,0.13648,1.6246,0.03427,0.013212,21.615,1.631,0.036878,0.012036,0.03427,0.36362,0.13152,1107.8963143091858,-0.1224,4.7731,0.22399,0.013212,69.81,5.2285,0.059914,0.036878,2.6504,2.1592,0.48739,0.014218,0.081374,0.23364,0.014218,53.592,31.977,0.20324,0.54348,21.806,-0.012856,-0.0049562,0.68374,0.49175,0.19126,0.62786,0.84157,-4204.6,0.0087612,0.085853,0.99124,0.34039,16.886,11.415,69.198,5.2747,4.4787,train,1,Attr27
0.15104,0.81389,0.15591,1.2045,14.371,0.0,0.15104,0.22867,2.2744,0.18611,0.18005,0.1981,0.075165,0.15104,1737.7,0.21005,1.2287,0.15104,0.066409,10.435,0.97235,0.17808,0.066409,0.33975,0.15104,0.21005,6.1394,1.9095,3.3706,0.29729,0.074923,133.02,2.744,2.5706,0.18226,2.2744,105.08536259698622,0.18611,0.080134,0.19136,0.13702,0.078298,123.96,113.53,2.3229,1.1192,11.344,0.15816,0.069541,1.1283,0.76244,0.36443,2.2794,2.2794,366.01,0.080134,0.81156,0.93415,0.0,34.979,3.2151,122.36,2.9831,27.855,train,0,Attr26. Attr27. Attr34
0.0039816,0.4827,0.08928,1.2243,-142.56,0.0,0.0039816,1.0717,0.65513,0.5173,0.041985,0.010004,0.0060776,0.0039816,44249.0,0.0082487,2.0717,0.0039816,0.0060776,169.96,0.99512,0.030867,0.0060776,0.024882,0.4019,0.0082487,1.1388,0.17413,3.8149,0.69773,0.038738,380.37,1.5949,1.3151,0.022043,0.66599,2.5579,0.58855,0.033647,0.15374,0.52127,0.047115,237.4,67.439,0.013052,0.92019,175.4,0.030867,0.047115,1.0095,0.39801,0.627,1.009,1.1479,583.0,0.41702,0.0076969,0.57621,0.13772,2.1476,5.4123,221.75,1.646,1.2778,train,1,Attr26. Attr27. Attr34
-0.15077,0.16107,0.018056,1.1121,-26.572,0.23354,-0.15077,5.2085,0.15515,0.83893,-0.13799,-0.93603,-0.97174,-0.15077,-389.95,-0.93603,6.2084,-0.15077,-0.97174,62.222,0.26726,-0.14539,-0.97174,-0.18291,0.1097,-0.93603,-26.958,0.021988,3.4989,0.99953,-0.95382,19038.0,1.9711,1.9711,-0.1253,0.17211,105.08536259698622,0.83893,-0.80762,0.13059,-0.036929,-0.93706,371.92,309.7,-5.7003,0.29479,30.407,-0.14539,-0.93706,1.1121,0.16107,0.50734,1.0216,1.0216,56.95,0.9801,-0.17971,0.2331,0.0,5.8661,1.1786,378.93,0.96325,0.18894,train,1,Attr26. Attr27. Attr34
0.02087,0.58656,-0.23506,0.56314,-46.924,0.0,0.02087,0.70469,2.5377,0.41334,0.02087,0.038787,0.0082237,0.02087,10259.0,0.03558,1.7049,0.02087,0.0082237,12.742,0.95594,0.045691,0.0082237,0.029904,0.33899,0.03558,1.4248,-0.33729,3.9854,0.22804,0.016366,86.935,4.7203,4.33,0.015722,2.5928,105.08536259698622,0.41334,0.0061952,0.028316,0.42792,0.018004,41.389,28.647,0.23557,0.19297,12.732,0.045691,0.018004,0.51657,0.53806,0.21185,0.59311,0.59311,-2273.0,0.10982,0.05049,0.87816,0.0,28.646,12.741,77.388,4.7165,3.6415,train,1,Attr26. Attr27. Attr34
-0.036488,0.82758,-0.20933,0.74706,-81.062,-0.13104,1.6471,0.20835,3.1362,0.17242,1.685,1.9902,0.53847,1.6471,178.87,2.0406,1.2083,1.6471,0.52517,17.707,1.002,1.233,-0.011634,2.788,-0.16753,0.0063353,32.45,-0.54834,2.3887,0.22055,0.53728,158.71,2.2998,2.2998,1.233,3.1362,105.08536259698622,0.17242,0.39314,0.16417,0.021641,0.39314,56.14,38.434,-0.23983,0.56321,29.177,1.1912,0.37983,0.74706,0.82758,0.43482,0.45166,0.45166,-51.225,0.39314,-0.21162,0.61898,0.0,20.614,9.4969,96.314,3.7897,8.2154,train,0,Attr26. Attr27. Attr34
0.20238,0.37244,0.43836,2.177,21.366,0.47077,0.27225,1.6667,1.0677,0.62073,0.27225,0.73099,0.065852,0.27225,423.44,0.86199,2.685,0.27225,0.055844,11.325,0.92056,0.24824,0.041513,0.59901,0.62073,0.67441,0.54366,2.3169,3.6022,0.020309,0.055844,29.772,12.26,0.66652,0.24824,4.92,105.08536259698622,0.62073,0.050919,0.78513,0.041223,0.050919,38.811,27.486,1.338,1.7708,12.091,0.19945,0.04091,2.177,0.37244,0.081566,3.2808,3.2808,1754.2,0.063404,0.32604,0.9366,0.0,32.23,13.28,27.884,13.09,25.768,train,0,Attr26. Attr27. Attr34
0.79808,0.17324,0.56634,4.7112,72.432,0.0,0.79808,4.7724,3.6502,0.82676,0.80782,5.2298,0.22632,0.79808,76.54,4.7688,5.7724,0.79808,0.21864,0.0,3.88499717247538,0.80739,0.21864,0.79808,0.79808,4.7688,82.893,2.015,3.9574,0.030452,0.21864,19.593,18.629,16.41,0.80739,3.6502,34.841,0.8474,0.22119,0.40682,0.006912,0.22119,65.682,65.682,14.825015691469536,4.7112,0.0,0.77934,0.2135,4.15,0.1526,0.053679,2.9416,3.015,5133.7,0.22119,0.96531,0.78143,0.024959,448.0858225108453,5.5571,15.259,23.92,12.988,train,0,Attr26. Attr27. Attr34
-0.009092,0.88042,0.32198,1.5505,-8.5706,0.0,-0.002334,0.13569,3.675,0.11947,0.02644,-0.003991,0.002528,-0.002334,34585.0,0.010554,1.1358,-0.002334,-0.000635,40.093,1.0301,0.009561,-0.002474,0.079759,0.088981,0.002878,0.33227,3.4556,3.9505,0.23396,0.007194,58.102,6.3047,4.1884,0.000641,3.714,1.8342,0.39381,0.000174,0.045219,1.3852,0.002602,87.443,47.35,-0.022524,0.73539,39.956,-0.002065,-0.000562,1.03,0.58489,0.15861,1.2822,4.2266,2873.0,0.000183,-0.076107,0.99287,2.2964,9.1038,7.7085,58.091,6.2832,39.441,train,1,Attr26. Attr27. Attr34
-0.31725,0.42229,-0.073908,0.78469,-38.817,-0.38164,-0.31725,1.3681,1.594,0.57771,-0.30871,-0.92419,-0.15088,-0.31725,-640.86,-0.56955,2.3681,-0.31725,-0.19902,26.777,0.62774,-0.30973,-0.19902,-0.72308,-0.40393,-0.56955,-36.297,-0.10115,3.1134,0.23744,-0.19367,66.767,5.4668,4.4438,-0.28253,1.594,105.08536259698622,0.57771,-0.17724,0.13699,-0.060413,-0.19431,50.91,24.134,-2.7129,0.44403,22.745,-0.38647,-0.24245,0.63786,0.34327,0.18292,0.7907,0.7907,-95.957,-0.17724,-0.54914,1.1968,0.0,13.631,15.124,78.601,4.6437,2.1817,train,0,Attr26. Attr27. Attr34
0.0087354,0.022893,0.054053,3.4039,33.933,0.033369,0.0087354,15.472,0.61997,0.35421,0.0087354,0.38849,0.43312,0.0087354,189.12,1.9299,43.681,0.0087354,0.085634,142.38,0.833,-0.034189,0.085634,0.033369,0.35421,1.9299,-2.0779,0.058533,4.7388,0.019253,0.085634,49.881,7.3175,-1.4934,-0.034189,0.23417,90.184,0.35462,-0.33515,1.0239,0.59813,-0.33515,191.49,49.108,0.21953,1.6342,88.272,-0.069635,-0.68264,3.3433,0.022486,0.13666,0.38357,0.38401,2962.2,-0.61297,0.024662,1.613,0.0011503,2.5636,7.4326,80.456,4.5366,0.11046,train,0,Attr26. Attr27. Attr34
0.13915,0.42335,0.53516,2.2641,23.095,0.0,0.17444,1.3621,2.6939,0.57665,0.26927,0.41203,0.071123,0.17444,806.51,0.45257,2.3621,0.17444,0.064752,49.895,1.3408,0.18485,0.051655,0.41399,0.56848,0.36923,1.9491,12.894,3.7954,0.019027,0.066074,61.642,5.9265,5.9265,0.18693,2.7785,105.08536259698622,0.57665,0.06939,0.89557,0.069857,0.068617,78.5,28.604,0.37787,1.7654,53.571,0.16769,0.062246,2.2641,0.42335,0.16873,13.894,13.894,3341.0,0.069449,0.24131,0.90303,0.0,7.3154,12.76,57.361,6.3632,64.907,train,1,Attr26. Attr27. Attr34
-0.017584,0.91106,0.079888,1.2003,-61.519,-0.017584,-0.017584,0.09363,0.98617,0.085303,-0.017584,-0.044088,-0.010109,-0.017584,-34409.0,-0.010608,1.0976,-0.017584,-0.018394,87.761,3.88499717247538,-0.00374,-0.018394,-0.017584,0.085303,-0.010608,1107.8963143091858,0.15326,4.3461,0.86909,-0.018394,150.18,2.4305,-0.004106,-0.00374,0.96717,0.48588,0.59752,-0.003913,0.23715,7.1668,-0.003913,146.67,58.911,-0.076501,0.624,86.547,-0.01166,-0.012197,0.52546,0.39884,0.41144,0.16364,1.1463,1772.3,-0.014027,-0.20613,1.014,6.0047,4.159,6.1958,152.28,2.3968,1.8339,train,1,Attr27
-0.052741,0.6457,-0.24274,0.52177,-306.2,-0.0043744,-0.052741,0.30898,1.1467,0.19951,-0.052741,-0.10391,0.029801,-0.052741,18833.0,0.019381,1.5487,-0.052741,-0.12559,9.5801,1.132,0.05457,-0.12559,-0.0043744,0.19951,0.019381,1.4901,-0.33019,4.9597,1.0525,-0.12559,505.9,0.72149,0.084512,0.05457,0.42874,1.8376,0.33763,0.12995,0.40575,0.17716,0.12995,51.183,41.603,-4.7849,0.50005,10.986,-0.010685,-0.025445,0.41015,0.50758,1.386,0.27138,0.45926,-22126.0,0.12795,-0.26435,0.87205,0.69233,38.1,8.7734,441.17,0.82734,0.57122,train,0,Attr26. Attr27. Attr34
-0.56183,0.76041,-0.14527,0.73868,-179.18,0.0,-0.57281,0.31507,0.76941,0.23958,-0.14263,-1.0304,-0.64899,-0.57281,-555.83,-0.65667,1.3151,-0.57281,-0.74448,83.241,0.90942,-0.15921,-0.73022,0.73966,-0.0043477,-0.64224,-0.3701,-0.24649,4.8601,0.98323,-0.70148,259.16,1.5662,1.145,-0.12441,0.76941,1.6781,0.37973,-0.1617,0.14383,-0.29563,-0.20692,156.88,73.635,-3.2019,0.42305,73.558,-0.23268,-0.30241,0.54003,0.55591,0.63848,0.40651,0.64431,-10525.0,-0.017616,-2.3451,1.6907,0.58498,4.3849,4.9569,263.72,1.384,1.3055,train,1,Attr26. Attr27. Attr34
